avg_personal_score,min_personal_score,max_loops,total_latency,total_token_usage,num_agents_triggered_enhancement,num_nodes,num_edges,clustering_coefficient,transitivity,avg_degree_centrality,avg_betweenness_centrality,avg_closeness_centrality,pagerank_entropy,heterogeneity_score,collective_score,humaneval_score,gsm8k_score,mmlu_score,label_mas_score
0.9072522101804005,0.8341114150554274,3,111.13322114944458,4920,1,3,5,1.0,1.0,1.3333333333333333,0.5,0.6666666666666666,1.052612866099876,0.3535533905800155,0.9072522101804005,0.5683612485978704,0.9950588410243393,0.6939390569147434,0.7214860879891857
0.6360789978992348,0.2735699605808907,3,103.34021306037903,5458,2,3,6,1.0,1.0,1.6666666666666667,0.5,0.6666666666666666,1.0634140032786645,0.28284271246613374,0.6360789978992348,0.7368714912004277,0.9837030229502001,0.5804253776654957,0.7796317280183731
0.9306126846607969,0.783265760553167,1,117.80278587341309,6215,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.9306126846607969,0.9042881864072494,1.0,0.7603560559334198,0.9042153043903087
0.8141347022092518,0.5900199636548606,2,172.55479335784912,7513,1,4,5,0.0,0,0.8333333333333333,0.5,0.5,1.3446139112264093,0.34641016149991904,0.8141347022092518,0.8611608467905554,1.0,0.751640011138232,0.8809084256229242
0.9141600984239578,0.792495939761861,2,134.98893690109253,5472,1,3,4,1.0,1.0,1.3333333333333333,0.5,0.6666666666666666,1.052612866099876,0.3535533905800155,0.9141600984239578,0.6194061083087385,1.0,0.6531750441042152,0.7403380629752123
0.8652184904639456,0.7536837738866,2,142.42999148368835,5670,1,4,5,0.0,0,0.8333333333333333,0.5,0.5,1.3446139112264093,0.34641016149991904,0.8652184904639456,0.8690027382422991,0.9581686774866947,0.7901796808350766,0.8799879085341733
0.8761161766417908,0.6783246692807036,1,99.03602719306946,4987,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.8761161766417908,0.9759605603884688,0.9992522611915553,0.962052482835163,0.9801664551187336
0.8313273047173305,0.6729683004944398,1,90.98366451263428,7640,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.8313273047173305,0.8581712947849394,0.9699890439401414,0.8445832684350029,0.8889990142615127
0.9358420821684844,0.8448991835118588,1,33.63505792617798,2369,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.9358420821684844,0.725070552125948,1.0,0.5341588855734575,0.7693670531776654
0.8177997434205835,0.6080135258988675,1,58.880287408828735,4333,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.8177997434205835,0.8297553866312178,0.9664068813821094,0.8456106041078767,0.873921878551817
0.7886714437339744,0.7577318700864923,1,76.06029915809631,5453,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.7886714437339744,0.7865809274820208,0.9662196378339841,0.29105459853090626,0.741367274797387
0.8679311357791161,0.8079025258823784,1,60.5926628112793,5605,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.8679311357791161,0.8555403028068318,0.9867100669797925,0.8865634623161687,0.9010958639605874
0.908297194160984,0.6403098266400724,1,62.17529344558716,5596,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.908297194160984,0.5986863327888631,1.0,0.3995764731143086,0.6792584610172933
0.9433427333161333,0.8373241036819545,2,95.1980414390564,7857,1,4,5,0.0,0,0.8333333333333333,0.5,0.5,1.3446139112264093,0.34641016149991904,0.9433427333161333,0.705833666813865,0.9799110376125824,0.6983683606614883,0.7865638168230048
0.9491338794768467,0.84740163843054,1,65.31504559516907,5187,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.9491338794768467,0.5624122469385126,0.9753816568550613,0.6429412681647242,0.7024088741587196
0.906572723777133,0.758399451529751,2,93.53078413009644,8047,1,4,5,0.0,0,0.8333333333333333,0.5,0.5,1.3446139112264093,0.34641016149991904,0.906572723777133,0.6702578525595109,1.0,0.7918919714002993,0.7935073205598153
0.8776269343742538,0.7570364678758444,1,51.67365884780884,3366,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.8776269343742538,0.6108549686433437,0.9582251323420444,0.5636277462177764,0.7056205732678404
0.8671427936055959,0.6492482201714436,1,88.81198906898499,7656,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.8671427936055959,0.7720980607056518,1.0,0.6846587149573464,0.8229807733442952
0.7832782687577091,0.3913327754759315,2,79.75964832305908,6353,1,4,5,0.0,0,0.8333333333333333,0.5,0.5,1.3446139112264093,0.34641016149991904,0.7832782687577091,1.0,0.9684391320840949,0.6035983422539821,0.9112514080760249
0.8439601353752257,0.7196208007820517,1,32.12149620056152,2554,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.8439601353752257,0.7519348285020031,0.9692259084670283,0.42121575114871745,0.7509783370208535
0.8321762811427273,0.7998753330756886,2,79.21457862854004,6872,2,4,6,0.0,0,0.9999999999999999,0.5,0.5,1.3416499652602722,0.3333333333222222,0.8321762811427273,0.5854591656848279,0.9560968265026588,0.31747485221241983,0.6430536012356955
0.9205592665493575,0.8184458505473096,2,99.69780206680298,8038,2,4,6,0.0,0,0.9999999999999999,0.5,0.5,1.3416499652602722,0.3333333333222222,0.9205592665493575,0.7390393398666928,1.0,0.6909053850283146,0.8077007469390093
0.8598234799315755,0.7590853033874069,1,26.33661413192749,1787,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.8598234799315755,0.5785655271065403,0.8219428866541487,0.5003308412612036,0.6359317978017556
0.8852957355944513,0.7517154205758982,2,42.494898319244385,2735,1,3,4,1.0,1.0,1.3333333333333333,0.5,0.6666666666666666,1.052612866099876,0.3535533905800155,0.8852957355944513,0.6689725640325226,0.9776824121921062,0.7675678923471199,0.781304584143317
0.8964775176940062,0.8427677372120409,1,31.977303504943848,2557,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.8964775176940062,0.6368529162019863,1.0,0.7908863653072998,0.7766037311624531
0.9721870129553132,0.9165610388659396,3,55.301085472106934,3519,1,3,5,1.0,1.0,1.3333333333333333,0.5,0.6666666666666666,1.052612866099876,0.3535533905800155,0.9721870129553132,0.5957887486416049,0.9982209939920654,0.45787406087130933,0.688935484692684
0.8357074771302533,0.6091634665936487,3,99.3623116016388,6023,2,4,7,0.0,0,0.9999999999999999,0.5,0.5,1.3416499652602722,0.3333333333222222,0.8357074771302533,0.6346356097796287,0.9620952721900273,0.5698732900341117,0.7199210445536449
0.8998105435908542,0.7923626322750188,3,79.27208232879639,3673,1,3,5,1.0,1.0,1.3333333333333333,0.5,0.6666666666666666,1.052612866099876,0.3535533905800155,0.8998105435908542,0.5199884661893839,0.8151792019045401,0.5303211507792842,0.6106122238219108
0.7710793479707551,0.6789680035233167,1,46.37803816795349,2494,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.7710793479707551,0.4955410594637338,0.9877353961896242,0.5602505656636668,0.6561412617214876
0.8756061855780297,0.7683853199571519,3,197.8541066646576,11014,4,4,10,0.0,0,1.3333333333333333,0.5,0.5,1.3862943607198905,0.0,0.8756061855780297,1.0,1.0,1.0,1.0
0.8317772141257042,0.6608068857328689,1,82.62716388702393,4298,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.8317772141257042,0.6711058448216222,0.7820897199968211,0.5411746481831209,0.6784147680464816
0.8133641727753528,0.6501359005796354,2,55.13986039161682,2599,1,3,4,1.0,1.0,1.3333333333333333,0.5,0.6666666666666666,1.052612866099876,0.3535533905800155,0.8133641727753528,0.45106505080360526,1.0,0.26884889355286423,0.5793023041123755
0.732308016655983,0.6168377682078605,2,71.4878785610199,4211,2,3,5,1.0,1.0,1.6666666666666667,0.5,0.6666666666666666,1.0634140032786645,0.28284271246613374,0.732308016655983,0.3354852895148953,0.8211429859925318,0.26765648283057214,0.4676168371213216
0.8329472474908108,0.6295924476699463,1,80.01760673522949,4753,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.8329472474908108,0.7883976888880525,1.0,0.6663516040899188,0.82746916526201
0.6988068735548756,0.37148328298888506,3,216.46757435798645,13546,3,4,9,0.0,0,1.1666666666666667,0.5,0.5,1.358410476174643,0.24743582964562716,0.6988068735548756,1.0,0.9773770444962026,0.9566164562542752,0.9845364045997157
0.7416210545096648,0.38656035239564557,2,70.31093335151672,3811,1,3,4,1.0,1.0,1.3333333333333333,0.5,0.6666666666666666,1.0526128660998757,0.3535533905800155,0.7416210545096648,0.815149410915319,0.9619904699639965,0.8965704727685958,0.8754859410005776
0.8291073644714897,0.6801833823585876,1,56.16906476020813,3438,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.8291073644714897,0.7873105485614127,1.0,0.5538947413474795,0.8044342225502021
0.9034931227111396,0.7856186218066229,1,72.17514061927795,4020,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.9034931227111396,0.7357370291998703,0.9716587898474001,0.6782654036330606,0.7950192322807672
0.9010535837082697,0.8766465252647477,1,67.3833315372467,3130,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.9010535837082697,0.6221602527445764,0.9965611094589377,0.7946346081043638,0.7689753808308423
0.8668063434950296,0.8001652877811338,1,71.42591309547424,4586,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.8668063434950296,0.828704423272254,1.0,0.8096496854291599,0.876282148721959
0.8440859412644474,0.6028108125311499,1,26.589518308639526,2209,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.8440859412644474,0.8323445716131734,1.0,0.7812532035096433,0.8724229265085153
0.8766350560028826,0.7870007379498184,2,46.137078523635864,3740,1,3,4,1.0,1.0,1.3333333333333333,0.5,0.6666666666666666,1.052612866099876,0.3535533905800155,0.8766350560028826,0.8691519848455331,0.9835569829322481,0.7380781298506772,0.8772587132725764
0.7512412836755757,0.3661738091995713,2,41.467798948287964,2949,1,3,4,1.0,1.0,1.3333333333333333,0.5,0.6666666666666666,1.052612866099876,0.3535533905800155,0.7512412836755757,0.6655459153118066,1.0,0.47442366799005203,0.7276576912539138
0.9808591345371274,0.9641060713086167,1,33.467036485672,2747,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.9808591345371274,0.7252250979560133,1.0,0.5460899429815187,0.7718305375743103
0.8161279444321297,0.5504469143697661,1,34.56338858604431,2550,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.8161279444321297,0.5322108286420435,0.9704347369436107,0.5463499213659249,0.66650581967729
0.9923440895759744,0.9779598857558605,3,73.65743494033813,6726,1,4,6,0.0,0,0.8333333333333333,0.5,0.5,1.3446139112264093,0.34641016149991904,0.9923440895759744,0.9367850588187645,1.0,0.8500389257908696,0.9384003145675562
0.8962755585694611,0.7860085283548501,1,51.76322889328003,3866,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.8962755585694611,0.8490115779407638,1.0,0.8357156139840289,0.8916489117671876
0.9076001129617842,0.7228003388853526,1,32.58860397338867,2899,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.9076001129617842,0.8457012685699445,1.0,0.7123186972851538,0.865314373742003
0.850491205021143,0.6271719190558903,2,93.97705388069153,6738,2,4,6,0.0,0,0.9999999999999999,0.5,0.5,1.3416499652602722,0.3333333333222222,0.850491205021143,0.762365609983003,1.0,0.6582673698665507,0.8128362789648116
0.9045169746852975,0.7631771709257604,2,102.21265196800232,8453,1,4,5,0.0,0,0.8333333333333333,0.5,0.5,1.3446139112264093,0.34641016149991904,0.9045169746852975,0.7305618227432721,0.9821891606127761,0.696857162217693,0.7993090919990076
0.7645956072122021,0.7623191156384782,2,68.31341004371643,4761,1,3,4,1.0,1.0,1.3333333333333333,0.5,0.6666666666666666,1.0526128660998757,0.3535533905800155,0.7645956072122021,0.4348011418901742,1.0,0.3570751070397026,0.5888155923530276
0.8535478438586797,0.6700731585958274,2,71.02195000648499,5417,1,4,5,0.0,0,0.8333333333333333,0.5,0.5,1.3446139112264093,0.34641016149991904,0.8535478438586797,0.7030130673341238,1.0,0.696998875126176,0.7909063086922972
0.8420486151229859,0.6056822824617942,1,69.065190076828,5045,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.8420486151229859,0.8789527439104946,0.958875111061706,0.8211441361429995,0.891367732502359
0.8692586572901956,0.7045556956596857,2,42.10837268829346,2568,1,3,4,1.0,1.0,1.3333333333333333,0.5,0.6666666666666666,1.052612866099876,0.3535533905800155,0.8692586572901956,0.5827594293875226,0.9732958656406263,0.5137755275419369,0.6861235798943366
0.805299144638592,0.6910020464579921,1,46.8208065032959,3446,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.805299144638592,0.7340636176658863,0.9539917878066628,0.3785685171964134,0.7289430486142248
0.8932741353035261,0.8064406845322761,2,72.82225728034973,4806,1,3,4,1.0,1.0,1.3333333333333333,0.5,0.6666666666666666,1.052612866099876,0.3535533905800155,0.8932741353035261,0.6051366470739441,0.9647196689801483,0.5470306801348387,0.7013903602579843
0.8349040250631347,0.8047721099931482,2,105.82313323020935,9062,1,4,5,0.0,0,0.8333333333333333,0.5,0.5,1.3446139112264093,0.34641016149991904,0.8349040250631347,0.6193997493052793,1.0,0.3035150110850402,0.6704028768696477
0.9246280168246982,0.7738840504740945,1,66.49264860153198,4124,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.9246280168246982,0.715655280134011,1.0,0.8492594680248813,0.8276795336719818
0.889605267177398,0.7853624242078688,2,88.78700113296509,6982,1,4,5,0.0,0,0.8333333333333333,0.5,0.5,1.3446139112264093,0.34641016149991904,0.889605267177398,0.7415121714578012,1.0,0.6195135277914702,0.7946587912871946
0.874351676337275,0.7790932696397685,1,69.35455441474915,5701,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.874351676337275,0.830122607924244,0.9655228689446803,0.8768675088229997,0.880091666410126
0.9068504296486672,0.7661191103838438,1,62.98670959472656,5577,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.9068504296486672,0.8604372342412627,1.0,0.7401273079252286,0.878244078705677
0.8113672803607356,0.7231398019600415,2,74.31086349487305,5679,1,4,5,0.0,0,0.8333333333333333,0.5,0.5,1.3446139112264093,0.34641016149991904,0.8113672803607356,0.7916846550625927,0.9627598931768457,0.698924300453266,0.8244551555750033
0.8041007050749683,0.6680792740770012,1,37.293362617492676,2879,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.8041007050749683,0.7110599836977644,1.0,0.7468854767740414,0.8049070872036904
0.9265926730759544,0.815063252948331,2,60.594940423965454,4435,2,3,5,1.0,1.0,1.6666666666666667,0.5,0.6666666666666666,1.0634140032786645,0.28284271246613374,0.9265926730759544,0.7022031439928594,0.99012992852914,0.5261093704292952,0.7533624246410306
0.9471587962471134,0.8414763887413402,1,69.84363412857056,2994,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.9471587962471134,0.735961611886533,0.9862341391476229,0.7236349797610458,0.8085780436397626
0.9064779670694745,0.8330617898994112,3,161.96508312225342,11942,1,4,6,0.0,0,0.8333333333333333,0.5,0.5,1.3446139112264093,0.34641016149991904,0.9064779670694745,0.7797993294630954,1.0,0.27668154295641034,0.7452359733228296
0.8840694694748289,0.7209157051127981,1,89.48219633102417,5916,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.8840694694748289,0.5746739950686081,1.0,0.34488367174233375,0.6563137318827708
0.825620119911872,0.7055560276128274,1,78.93608403205872,3854,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.825620119911872,0.7081274580409321,0.971446866767514,0.6738786744455623,0.7802735239398327
0.9175562124197063,0.8603433353797459,2,95.13074803352356,5552,1,4,5,0.0,0,0.8333333333333333,0.5,0.5,1.3446139112264093,0.34641016149991904,0.9175562124197063,0.7548394567392682,0.9702972088303702,0.4166151393746419,0.7518319188936735
0.8153144969293492,0.6349725508705821,1,82.77196979522705,4653,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.8153144969293492,0.7372335206890501,0.9819660388214875,0.6633873286056531,0.7958840377121018
0.9201624124722989,0.8588848586019896,2,72.6675775051117,4679,2,3,5,1.0,1.0,1.6666666666666667,0.5,0.6666666666666666,1.0634140032786645,0.28284271246613374,0.9201624124722989,0.6871678583184065,0.7626757524148277,0.5751880205175175,0.6874242589871551
0.9249748834886777,0.8452975035215385,1,92.68737697601318,5013,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.9249748834886777,0.8731686007728349,1.0,0.5874712723995206,0.8540785548663216
0.7959819359874928,0.6903312917634853,1,41.93801736831665,1996,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.7959819359874928,0.5293764801388476,0.9862608626726513,0.5818176694853301,0.6769300327682852
0.9029042319802969,0.7922336143535658,2,107.76365494728088,6270,3,4,7,0.0,0,1.1666666666666665,0.5,0.5,1.3584104761746427,0.24743582964562716,0.9029042319802969,0.5609456693012678,1.0,0.2689127667986571,0.6342553880103652
0.9035144121515861,0.8305979574360263,1,81.47571063041687,4192,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.9035144121515861,0.7630867130539762,0.9962877953202555,0.3049111332431976,0.7414119217717042
0.855356289203606,0.7337652257889913,1,42.79235529899597,1937,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.855356289203606,0.6121629604393826,1.0,0.778183742828787,0.7617182287854486
0.8642854917151589,0.6364755746284736,1,75.49772214889526,4074,0,4,4,0.0,0,0.6666666666666666,0.5,0.5,1.3862943607198905,0.0,0.8642854917151589,0.773245720722326,1.0,0.40102870954199527,0.7668286022695621
0.9610057444305724,0.9343028187940238,1,48.6858069896698,2447,0,3,3,1.0,1.0,1.0,0.5,0.6666666666666666,1.0986122883681095,0.0,0.9610057444305724,0.5912656935566416,0.9988192480002974,0.7473473577065314,0.7447480927197163
0.9546090965089263,0.8812582788655408,2,137.01269268989563,4663,2,3,5,1.0,1.0,1.6666666666666667,0.5,0.6666666666666666,1.0634140032786645,0.28284271246613374,0.9546090965089263,0.5610455667697768,1.0,0.58578314449193,0.6976794122832743
0.9954846011133979,0.9924829213489554,2,95.4962465763092,3528,2,3,5,1.0,1.0,1.6666666666666667,0.5,0.6666666666666666,1.0634140032786645,0.28284271246613374,0.9954846011133979,0.49749460024714504,1.0,0.570377976568993,0.6628228954373712
0.7188891234315752,0.3500295424760737,2,143.3502893447876,6524,1,4,5,0.0,0,0.8333333333333333,0.5,0.5,1.3446139112264093,0.34641016149991904,0.7188891234315752,0.7912338630471655,0.9746293507821712,0.6545586760227216,0.8189174719627784
0.6753898603641451,0.2147090697317504,3,190.56176161766052,8247,1,4,6,0.0,0,0.8333333333333333,0.5,0.5,1.3446139112264093,0.34641016149991904,0.6753898603641451,0.7734799782779199,1.0,0.6808270133662685,0.8229053918122137
